gid,pid,detail,off,def,type,dseq,len,qtr,min,sec,ptso,ptsd,timo,timd,dwn,ytg,yfog,zone,yds,succ,fd,sg,nh,pts,bc,kne,dir,rtck1,rtck2,psr,comp,spk,loc,trg,dfb,ptck1,ptck2,sk1,sk2,ptm1,pen1,desc1,cat1,pey1,act1,ptm2,pen2,desc2,cat2,pey2,act2,ptm3,pen3,desc3,cat3,pey3,act3,ints,iry,fum,frcv,fry,forc,fuml,saf,blk,brcv,fgxp,fkicker,dist,good,punter,pgro,pnet,ptb,pr,pry,pfc,kicker,kgro,knet,ktb,kr,kry
5066,830680,(4:53) (Shotgun) A.Dalton pass incomplete short right to D.Willis (S.Griffin26).,CIN,SEA,PASS,2,4,3,4,53,17,14,3,3,1,10,19,1,0,,,Y,,0,,,,,,AD-0100,,,SR,DW-3987,SG-1600,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830681,(4:49) (Shotgun) A.Dalton pass short left to T.Eifert pushed ob at CIN 24 for 5 yards (M.Kendricks).,CIN,SEA,PASS,3,31,3,4,49,17,14,3,3,2,10,19,1,5,,,Y,,0,,,,,,AD-0100,Y,,SL,TE-0300,,MK-0730,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830682,(4:18) (Shotgun) A.Dalton pass short left to T.Eifert to CIN 31 for 7 yards (T.Flowers).,CIN,SEA,PASS,4,40,3,4,18,17,14,3,3,3,5,24,2,7,Y,Y,Y,,0,,,,,,AD-0100,Y,,SL,TE-0300,,TF-0725,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830683,(3:38) A.Dalton pass deep left to J.Ross ran ob at SEA 45 for 24 yards (T.Flowers).,CIN,SEA,PASS,5,36,3,3,38,17,14,3,3,1,10,31,2,24,Y,Y,,,0,,,,,,AD-0100,Y,,DL,JR-3280,,TF-0725,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830684,(3:02) (Shotgun) A.Dalton pass incomplete deep right to J.Ross (S.Griffin26).,CIN,SEA,PASS,6,5,3,3,2,17,14,3,3,1,10,55,3,0,,,Y,,0,,,,,,AD-0100,,,DR,JR-3280,SG-1600,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830685,(2:57) A.Dalton pass short right to C.Uzomah to SEA 36 for 9 yards (P.Ford).,CIN,SEA,PASS,7,45,3,2,57,17,14,3,3,2,10,55,3,9,Y,,,,0,,,,,,AD-0100,Y,,SR,CU-0150,,PF-0300,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830686,(2:12) A.Dalton pass incomplete deep right to T.Boyd.,CIN,SEA,PASS,8,5,3,2,12,17,14,3,3,3,1,64,4,0,,,,,0,,,,,,AD-0100,,,DR,TB-2075,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830687,(2:07) (Shotgun) G.Bernard right guard to SEA 36 for no gain (A.Woods).,CIN,SEA,RUSH,9,6,3,2,7,17,14,3,3,4,1,64,4,0,,,Y,,0,GB-0350,,RG,AW-1900,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830688,(2:01) (Shotgun) R.Penny left tackle to SEA 41 for 5 yards (C.Dunlap).,SEA,CIN,RUSH,1,28,3,2,1,14,17,3,3,1,10,36,2,5,Y,,Y,,0,RP-0550,,LT,CD-2200,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830689,(1:33) (Shotgun) R.Penny left tackle to SEA 41 for no gain (S.Williams).,SEA,CIN,RUSH,2,45,3,1,33,14,17,3,3,2,5,41,3,0,,,Y,,0,RP-0550,,LT,SW-1550,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830690,(:48) (Shotgun) R.Wilson pass deep middle to D.Metcalf to CIN 34 for 25 yards (J.Bates; B.Webb).,SEA,CIN,PASS,3,38,3,0,48,14,17,3,3,3,5,41,3,25,Y,Y,Y,,0,,,,,,RW-3850,Y,,DM,DM-2275,,JB-1650,BW-0770,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830691,"(:10) (Shotgun) R.Penny right end pushed ob at CIN 14 for 20 yards (N.Vigil). PENALTY on SEA-G.Ifedi, Offensive Holding, 10 yards, enforced at CIN 34 - No Play.",SEA,CIN,NOPL,3,20,3,0,10,14,17,3,3,1,10,66,4,0,,,,,0,,,,,,,,,,,,,,,,SEA,GI-0100,Offensive Holding,2,10,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830692,"(15:00) (Shotgun) R.Wilson pass deep middle to T.Lockett for 44 yards, TOUCHDOWN.",SEA,CIN,PASS,4,7,4,15,0,14,17,3,3,1,20,56,3,44,Y,Y,Y,,7,,,,,,RW-3850,Y,,DM,TL-1025,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830693,"J.Myers extra point is GOOD, Center-T.Ott, Holder-M.Dickson.",SEA,CIN,FGXP,4,3,4,14,53,21,17,3,3,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,XP,JM-7000,33,Y,,0,0,,,0,,,0,0,,,0
5066,830694,"J.Myers kicks 65 yards from SEA 35 to end zone, Touchback.",CIN,SEA,KOFF,0,6,4,14,53,17,21,3,3,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,JM-7000,65,40,Y,,0
5066,830695,(14:53) A.Dalton sacked at CIN 17 for -8 yards (Q.Jefferson).,CIN,SEA,PASS,1,30,4,14,53,17,21,3,3,1,10,25,2,-8,,,,,0,,,,,,AD-0100,,,,,,,,QJ-0150,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830696,(14:07) (Shotgun) A.Dalton pass short middle to G.Bernard to CIN 24 for 7 yards (K.Wright; B.Wagner).,CIN,SEA,PASS,2,41,4,14,7,17,21,3,3,2,18,17,1,7,,,Y,,0,,,,,,AD-0100,Y,,SM,GB-0350,,BW-0150,KW-2500,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830697,"(13:26) (Shotgun) PENALTY on SEA-J.Clowney, Neutral Zone Infraction, 5 yards, enforced at CIN 24 - No Play.",CIN,SEA,NOPL,2,21,4,13,26,17,21,3,3,3,11,24,2,0,,,,,0,,,,,,,,,,,,,,,,SEA,JC-3350,Neutral Zone,4,5,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830698,(13:05) (Shotgun) A.Dalton pass short left to J.Ross to CIN 36 for 7 yards (T.Flowers).,CIN,SEA,PASS,3,45,4,13,5,17,21,3,3,3,6,29,2,7,Y,Y,Y,,0,,,,,,AD-0100,Y,,SL,JR-3280,,TF-0725,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830699,(12:20) A.Dalton pass short left to A.Erickson to CIN 49 for 13 yards (T.Flowers).,CIN,SEA,PASS,4,47,4,12,20,17,21,3,3,1,10,36,2,13,Y,Y,,,0,,,,,,AD-0100,Y,,SL,AE-1037,,TF-0725,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830700,(11:33) (Shotgun) A.Dalton pass short left to J.Ross ran ob at SEA 40 for 11 yards.,CIN,SEA,PASS,5,28,4,11,33,17,21,3,3,1,10,49,3,11,Y,Y,Y,,0,,,,,,AD-0100,Y,,SL,JR-3280,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830701,"(11:05) (Shotgun) A.Dalton pass incomplete deep left to J.Ross. PENALTY on SEA-T.Flowers, Illegal Contact, 5 yards, enforced at SEA 40 - No Play.",CIN,SEA,NOPL,5,5,4,11,5,17,21,3,3,1,10,60,4,0,,,,,0,,,,,,,,,,,,,,,,SEA,TF-0725,Illegal Contact,5,5,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830702,(11:00) G.Bernard left tackle to SEA 30 for 5 yards (B.Mone; Q.Jefferson).,CIN,SEA,RUSH,6,39,4,11,0,17,21,3,3,1,10,65,4,5,Y,,,,0,GB-0350,,LT,QJ-0150,BM-3375,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830703,(10:21) (Shotgun) A.Dalton pass short left to C.Uzomah to SEA 24 for 6 yards (B.Wagner).,CIN,SEA,PASS,7,41,4,10,21,17,21,3,3,2,5,70,4,6,Y,Y,Y,,0,,,,,,AD-0100,Y,,SL,CU-0150,,BW-0150,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830704,(9:40) A.Dalton pass incomplete short middle to C.Uzomah (Q.Jefferson).,CIN,SEA,PASS,8,3,4,9,40,17,21,3,3,1,10,76,4,0,,,,,0,,,,,,AD-0100,,,SM,CU-0150,QJ-0150,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830705,(9:37) (Shotgun) A.Dalton pass short right to T.Boyd to SEA 19 for 5 yards (M.Kendricks).,CIN,SEA,PASS,9,42,4,9,37,17,21,3,3,2,10,76,4,5,,,Y,,0,,,,,,AD-0100,Y,,SR,TB-2075,,MK-0730,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830706,"(8:55) (Shotgun) A.Dalton pass incomplete short middle to D.Willis. PENALTY on SEA-T.Flowers, Defensive Pass Interference, 15 yards, enforced at SEA 19 - No Play. Seattle challenged the defensive pass interference ruling, and the play was Upheld.",CIN,SEA,NOPL,9,4,4,8,55,17,21,3,3,3,5,81,5,0,,Y,,,0,,,,,,,,,,,,,,,,SEA,TF-0725,Defensive Pass Interference,5,15,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830707,(8:51) (Shotgun) A.Dalton pass incomplete short left to G.Bernard (T.Flowers).,CIN,SEA,PASS,10,4,4,8,51,17,21,3,2,1,4,96,5,0,,,Y,,0,,,,,,AD-0100,,,SL,GB-0350,TF-0725,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830708,"(8:47) G.Bernard left end to SEA 4 for no gain (M.Kendricks; B.McDougald). PENALTY on CIN-A.Smith, Offensive Holding, 10 yards, enforced at SEA 4 - No Play.",CIN,SEA,NOPL,10,25,4,8,47,17,21,3,2,2,4,96,5,0,,,,,0,,,,,,,,,,,,,,,,CIN,AS-2000,Offensive Holding,2,10,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830709,(8:22) (Shotgun) A.Dalton sacked at SEA 16 for -2 yards (J.Clowney).,CIN,SEA,PASS,11,36,4,8,22,17,21,3,2,2,14,86,5,-2,,,Y,,0,,,,,,AD-0100,,,,,,,,JC-3350,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830710,(7:46) (Shotgun) A.Dalton pass short right to J.Ross to SEA 8 for 8 yards (B.Jackson).,CIN,SEA,PASS,12,43,4,7,46,17,21,2,2,3,16,84,5,8,,,Y,,0,,,,,,AD-0100,Y,,SR,JR-3280,,BJ-0250,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830711,"(7:03) R.Bullock 27 yard field goal is GOOD, Center-C.Harris, Holder-K.Huber.",CIN,SEA,FGXP,13,3,4,7,3,17,21,2,2,4,8,92,5,0,,,,,3,,,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,FG,RB-4650,27,Y,,0,0,,,0,,,0,0,,,0
5066,830712,"R.Bullock kicks 65 yards from CIN 35 to end zone, Touchback.",SEA,CIN,KOFF,0,6,4,7,0,21,20,2,2,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,RB-4650,65,40,Y,,0
5066,830713,(7:00) (Shotgun) R.Wilson pass incomplete deep right to T.Lockett.,SEA,CIN,PASS,1,30,4,7,0,21,20,2,2,1,10,25,2,0,,,Y,,0,,,,,,RW-3850,,,DR,TL-1025,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830714,(6:55) (Shotgun) C.Carson up the middle to SEA 26 for 1 yard (N.Vigil; S.Hubbard).,SEA,CIN,RUSH,2,46,4,6,55,21,20,2,2,2,10,25,2,1,,,Y,,0,CC-0750,,MD,SH-1393,NV-0200,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830715,(6:09) (Shotgun) R.Wilson pass short right to N.Vannett ran ob at SEA 31 for 5 yards.,SEA,CIN,PASS,3,29,4,6,9,21,20,2,2,3,9,26,2,5,,,Y,,0,,,,,,RW-3850,Y,,SR,NV-0050,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830716,"(5:40) M.Dickson punts 45 yards to CIN 24, Center-T.Ott. A.Erickson to CIN 29 for 5 yards (M.Blair).",CIN,SEA,PUNT,0,10,4,5,40,20,21,2,2,4,4,31,2,0,,,,,0,,,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,MD-0325,45,40,,AE-1037,5,,,0,0,,,0
5066,830717,(5:30) A.Dalton pass short right to D.Willis to CIN 36 for 7 yards (S.Griffin26).,CIN,SEA,PASS,1,28,4,5,30,20,21,2,2,1,10,29,2,7,Y,,,,0,,,,,,AD-0100,Y,,SR,DW-3987,,SG-1600,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830718,"(5:02) (No Huddle, Shotgun) A.Dalton pass incomplete short left to D.Willis.",CIN,SEA,PASS,2,4,4,5,2,20,21,2,2,2,3,36,2,0,,,Y,Y,0,,,,,,AD-0100,,,SL,DW-3987,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830719,(4:58) (Shotgun) A.Dalton pass short right to T.Eifert to CIN 41 for 5 yards (B.McDougald).,CIN,SEA,PASS,3,37,4,4,58,20,21,2,2,3,3,36,2,5,Y,Y,Y,,0,,,,,,AD-0100,Y,,SR,TE-0300,,BM-1250,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830720,(4:21) (Shotgun) A.Dalton pass incomplete short left (M.Kendricks).,CIN,SEA,PASS,4,4,4,4,21,20,21,2,2,1,10,41,3,0,,,Y,,0,,,,,,AD-0100,,,,,MK-0730,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830721,(4:17) (Shotgun) A.Dalton pass short right to A.Erickson to CIN 44 for 3 yards (K.Wright).,CIN,SEA,PASS,5,43,4,4,17,20,21,2,2,2,10,41,3,3,,,Y,,0,,,,,,AD-0100,Y,,SR,AE-1037,,KW-2500,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830722,(3:34) (Shotgun) A.Dalton pass incomplete short middle to T.Boyd (Q.Jefferson).,CIN,SEA,PASS,6,4,4,3,34,20,21,2,2,3,7,44,3,0,,,Y,,0,,,,,,AD-0100,,,SM,TB-2075,QJ-0150,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830723,"(3:30) K.Huber punts 50 yards to SEA 6, Center-C.Harris, out of bounds.",SEA,CIN,PUNT,0,8,4,3,30,21,20,2,2,4,7,44,3,0,,,,,0,,,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,KH-2600,50,50,,,0,,,0,0,,,0
5066,830724,(3:22) (Shotgun) R.Wilson right end to SEA 11 for 5 yards (S.Hubbard).,SEA,CIN,RUSH,1,4,4,3,22,21,20,2,2,1,10,6,1,5,Y,,Y,,0,RW-3850,,RE,SH-1393,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830725,(3:18) (Shotgun) C.Carson up the middle to SEA 15 for 4 yards (P.Brown; N.Vigil).,SEA,CIN,RUSH,2,5,4,3,18,21,20,2,1,2,5,11,1,4,Y,,Y,,0,CC-0750,,MD,NV-0200,PB-0750,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830726,(3:13) (Shotgun) C.Carson left end to SEA 36 for 21 yards (J.Bates; N.Vigil).,SEA,CIN,RUSH,3,49,4,3,13,21,20,2,0,3,1,15,1,21,Y,Y,Y,,0,CC-0750,,LE,NV-0200,JB-1650,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830727,(2:24) (Shotgun) C.Carson right guard to SEA 36 for no gain (N.Vigil).,SEA,CIN,RUSH,4,24,4,2,24,21,20,2,0,1,10,36,2,0,,,Y,,0,CC-0750,,RG,NV-0200,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830728,(2:00) (Shotgun) C.Carson up the middle to SEA 35 for -1 yards (S.Hubbard; G.Atkins).,SEA,CIN,RUSH,5,45,4,2,0,21,20,2,0,2,10,36,2,-1,,,Y,,0,CC-0750,,MD,GA-0400,SH-1393,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830729,"(1:15) (Shotgun) PENALTY on SEA, Delay of Game, 5 yards, enforced at SEA 35 - No Play.",SEA,CIN,NOPL,5,20,4,1,15,21,20,1,0,3,11,35,2,0,,,,,0,,,,,,,,,,,,,,,,SEA,,Delay of Game,3,5,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830730,(1:15) (Shotgun) R.Wilson left end to SEA 35 for 5 yards (S.Hubbard).,SEA,CIN,RUSH,6,25,4,1,15,21,20,1,0,3,16,30,2,5,,,Y,,0,RW-3850,,LE,SH-1393,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830731,"(:28) M.Dickson punts 40 yards to CIN 25, Center-T.Ott, fair catch by A.Erickson.",CIN,SEA,PUNT,0,7,4,0,28,20,21,0,0,4,11,35,2,0,,,,,0,,,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,MD-0325,40,40,,AE-1037,0,Y,,0,0,,,0
5066,830732,(:21) (Shotgun) A.Dalton pass short left to T.Eifert ran ob at CIN 31 for 6 yards.,CIN,SEA,PASS,1,7,4,0,21,20,21,0,0,1,10,25,2,6,Y,,Y,,0,,,,,,AD-0100,Y,,SL,TE-0300,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830733,"(:14) (Shotgun) A.Dalton sacked at CIN 23 for -8 yards (R.Green). FUMBLES (R.Green), RECOVERED by SEA-T.Flowers at CIN 44. T.Flowers to CIN 44 for no gain (J.Ross). The Replay Official reviewed the fumble ruling, and the play was Upheld.",CIN,SEA,PASS,2,5,4,0,14,20,21,0,0,2,4,31,2,0,,,Y,,0,,,,,,AD-0100,,,,,,,,RG-1675,,,,,0,0,,,,,0,0,,,,,0,0,,,0,AD-0100,TF-0725,0,RG-1675,Y,,,,,,0,,,0,0,,,0,,,0,0,,,0
5066,830734,(:09) R.Wilson kneels to CIN 45 for -1 yards.,SEA,CIN,RUSH,1,25,4,0,9,21,20,0,0,1,10,56,3,-1,,,,,0,RW-3850,Y,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,0,,,,,,,,0,,,0,0,,,0,,,0,0,,,0
